,ensembl_gene_id,hgnc_symbol
5740,ENSG00000126249,PDCD2L
5741,ENSG00000126251,GPR42
5742,ENSG00000126254,RBM42
5743,ENSG00000126259,KIRREL2
5744,ENSG00000126261,UBA2
5745,ENSG00000126262,FFAR2
5746,ENSG00000126264,HCST
5747,ENSG00000126266,FFAR1
5748,ENSG00000126267,COX6B1
5749,ENSG00000126337,KRT36
5750,ENSG00000126351,THRA
5751,ENSG00000126353,CCR7
5752,ENSG00000126368,NR1D1
5753,ENSG00000126391,FRMD8
5754,ENSG00000126432,PRDX5
5755,ENSG00000126453,BCL2L12
5756,ENSG00000126456,IRF3
5757,ENSG00000126457,PRMT1
5758,ENSG00000126458,RRAS
5759,ENSG00000126460,PRRG2
5760,ENSG00000126461,SCAF1
5761,ENSG00000126464,PRR12
5762,ENSG00000126467,TSKS
5763,ENSG00000126500,FLRT1
5764,ENSG00000126522,ASL
5765,ENSG00000126524,SBDS
5766,ENSG00000126545,CSN1S1
5767,ENSG00000126549,STATH
5768,ENSG00000126550,HTN1
5769,ENSG00000126561,STAT5A
5770,ENSG00000126562,WNK4
5771,ENSG00000126581,BECN1
5772,ENSG00000126583,PRKCG
5773,ENSG00000126602,TRAP1
5774,ENSG00000126603,GLIS2
5775,ENSG00000126653,NSRP1
5776,ENSG00000126698,DNAJC8
5777,ENSG00000126705,AHDC1
5778,ENSG00000126709,IFI6
5779,ENSG00000126733,DACH2
5780,ENSG00000126746,ZNF384
5781,ENSG00000126749,EMG1
5782,ENSG00000126752,SSX1
5783,ENSG00000126756,UXT
5784,ENSG00000126759,CFP
5785,ENSG00000126767,ELK1
5786,ENSG00000126768,TIMM17B
5787,ENSG00000126773,PCNX4
5788,ENSG00000126775,ATG14
5789,ENSG00000126777,KTN1
5790,ENSG00000126778,SIX1
5791,ENSG00000126785,RHOJ
5792,ENSG00000126787,DLGAP5
5793,ENSG00000126790,L3HYPDH
5794,ENSG00000126803,HSPA2
5795,ENSG00000126804,ZBTB1
5796,ENSG00000126814,TRMT5
5797,ENSG00000126821,SGPP1
5798,ENSG00000126822,PLEKHG3
5799,ENSG00000126838,PZP
5800,ENSG00000126856,PRDM7
5801,ENSG00000126858,RHOT1
5802,ENSG00000126860,EVI2A
5803,ENSG00000126861,OMG
5804,ENSG00000126870,WDR60
5805,ENSG00000126878,AIF1L
5806,ENSG00000126882,FAM78A
5807,ENSG00000126883,NUP214
5808,ENSG00000126890,CTAG2
5809,ENSG00000126895,AVPR2
5810,ENSG00000126903,SLC10A3
5811,ENSG00000126934,MAP2K2
5812,ENSG00000126945,HNRNPH2
5813,ENSG00000126947,ARMCX1
5814,ENSG00000126950,TMEM35A
5815,ENSG00000126952,NXF5
5816,ENSG00000126953,TIMM8A
5817,ENSG00000126970,ZC4H2
5818,ENSG00000127022,CANX
5819,ENSG00000127054,INTS11
5820,ENSG00000127074,RGS13
5821,ENSG00000127080,IPPK
5822,ENSG00000127081,ZNF484
5823,ENSG00000127083,OMD
5824,ENSG00000127084,FGD3
5825,ENSG00000127124,HIVEP3
5826,ENSG00000127125,PPCS
5827,ENSG00000127129,EDN2
5828,ENSG00000127152,BCL11B
5829,ENSG00000127184,COX7C
5830,ENSG00000127191,TRAF2
5831,ENSG00000127220,ABHD8
5832,ENSG00000127241,MASP1
5833,ENSG00000127249,ATP13A4
5834,ENSG00000127252,PLAAT1
5835,ENSG00000127311,HELB
5836,ENSG00000127314,RAP1B
5837,ENSG00000127318,IL22
5838,ENSG00000127324,TSPAN8
5839,ENSG00000127325,BEST3
5840,ENSG00000127328,RAB3IP
5841,ENSG00000127329,PTPRB
5842,ENSG00000127334,DYRK2
5843,ENSG00000127337,YEATS4
5844,ENSG00000127362,TAS2R3
5845,ENSG00000127364,TAS2R4
5846,ENSG00000127366,TAS2R5
5847,ENSG00000127377,CRYGN
5848,ENSG00000127399,LRRC61
5849,ENSG00000127412,TRPV5
5850,ENSG00000127415,IDUA
5851,ENSG00000127418,FGFRL1
5852,ENSG00000127419,TMEM175
5853,ENSG00000127423,AUNIP
5854,ENSG00000127445,PIN1
5855,ENSG00000127452,FBXL12
5856,ENSG00000127463,EMC1
5857,ENSG00000127472,PLA2G5
5858,ENSG00000127481,UBR4
5859,ENSG00000127483,HP1BP3
5860,ENSG00000127507,ADGRE2
5861,ENSG00000127511,SIN3B
5862,ENSG00000127515,OR7A10
5863,ENSG00000127526,SLC35E1
5864,ENSG00000127527,EPS15L1
5865,ENSG00000127528,KLF2
5866,ENSG00000127529,OR7C2
5867,ENSG00000127530,OR7C1
5868,ENSG00000127533,F2RL3
5869,ENSG00000127540,UQCR11
5870,ENSG00000127554,GFER
5871,ENSG00000127561,SYNGR3
5872,ENSG00000127564,PKMYT1
5873,ENSG00000127578,WFIKKN1
5874,ENSG00000127580,WDR24
5875,ENSG00000127585,FBXL16
5876,ENSG00000127586,CHTF18
5877,ENSG00000127588,GNG13
5878,ENSG00000127603,MACF1
5879,ENSG00000127616,SMARCA4
5880,ENSG00000127663,KDM4B
5881,ENSG00000127666,TICAM1
5882,ENSG00000127720,METTL25
5883,ENSG00000127743,IL17B
5884,ENSG00000127774,EMC6
5885,ENSG00000127780,OR1E2
5886,ENSG00000127804,METTL16
5887,ENSG00000127824,TUBA4A
5888,ENSG00000127831,VIL1
5889,ENSG00000127837,AAMP
5890,ENSG00000127838,PNKD
5891,ENSG00000127863,TNFRSF19
5892,ENSG00000127870,RNF6
5893,ENSG00000127884,ECHS1
5894,ENSG00000127903,ZNF835
5895,ENSG00000127914,AKAP9
5896,ENSG00000127920,GNG11
5897,ENSG00000127922,SEM1
5898,ENSG00000127928,GNGT1
5899,ENSG00000127946,HIP1
5900,ENSG00000127947,PTPN12
5901,ENSG00000127948,POR
5902,ENSG00000127951,FGL2
5903,ENSG00000127952,STYXL1
5904,ENSG00000127954,STEAP4
5905,ENSG00000127955,GNAI1
5906,ENSG00000127980,PEX1
5907,ENSG00000127989,MTERF1
5908,ENSG00000127990,SGCE
5909,ENSG00000127993,RBM48
5910,ENSG00000127995,CASD1
5911,ENSG00000128000,ZNF780B
5912,ENSG00000128011,LRFN1
5913,ENSG00000128016,ZFP36
5914,ENSG00000128039,SRD5A3
5915,ENSG00000128040,SPINK2
5916,ENSG00000128045,RASL11B
5917,ENSG00000128050,PAICS
5918,ENSG00000128052,KDR
5919,ENSG00000128059,PPAT
5920,ENSG00000128159,TUBGCP6
5921,ENSG00000128165,ADM2
5922,ENSG00000128185,DGCR6L
5923,ENSG00000128191,DGCR8
5924,ENSG00000128203,ASPHD2
5925,ENSG00000128218,VPREB3
5926,ENSG00000128228,SDF2L1
5927,ENSG00000128242,GAL3ST1
5928,ENSG00000128245,YWHAH
5929,ENSG00000128250,RFPL1
5930,ENSG00000128253,RFPL2
5931,ENSG00000128266,GNAZ
5932,ENSG00000128268,MGAT3
5933,ENSG00000128271,ADORA2A
5934,ENSG00000128272,ATF4
5935,ENSG00000128274,A4GALT
5936,ENSG00000128276,RFPL3
5937,ENSG00000128283,CDC42EP1
5938,ENSG00000128284,APOL3
5939,ENSG00000128285,MCHR1
5940,ENSG00000128294,TPST2
5941,ENSG00000128298,BAIAP2L2
5942,ENSG00000128309,MPST
5943,ENSG00000128310,GALR3
5944,ENSG00000128311,TST
5945,ENSG00000128313,APOL5
5946,ENSG00000128322,IGLL1
5947,ENSG00000128335,APOL2
5948,ENSG00000128340,RAC2
5949,ENSG00000128342,LIF
5950,ENSG00000128346,C22orf23
5951,ENSG00000128383,APOBEC3A
5952,ENSG00000128394,APOBEC3F
5953,ENSG00000128408,RIBC2
5954,ENSG00000128422,KRT17
5955,ENSG00000128463,EMC4
5956,ENSG00000128482,RNF112
5957,ENSG00000128487,SPECC1
5958,ENSG00000128510,CPA4
5959,ENSG00000128512,DOCK4
5960,ENSG00000128513,POT1
5961,ENSG00000128519,TAS2R16
5962,ENSG00000128524,ATP6V1F
5963,ENSG00000128534,LSM8
5964,ENSG00000128536,CDHR3
5965,ENSG00000128563,PRKRIP1
5966,ENSG00000128564,VGF
5967,ENSG00000128567,PODXL
5968,ENSG00000128573,FOXP2
5969,ENSG00000128578,STRIP2
5970,ENSG00000128581,IFT22
5971,ENSG00000128585,MKLN1
5972,ENSG00000128590,DNAJB9
5973,ENSG00000128591,FLNC
5974,ENSG00000128594,LRRC4
5975,ENSG00000128595,CALU
5976,ENSG00000128596,CCDC136
5977,ENSG00000128602,SMO
5978,ENSG00000128604,IRF5
5979,ENSG00000128606,LRRC17
5980,ENSG00000128607,KLHDC10
5981,ENSG00000128609,NDUFA5
5982,ENSG00000128610,FEZF1
5983,ENSG00000128617,OPN1SW
5984,ENSG00000128626,MRPS12
5985,ENSG00000128641,MYO1B
5986,ENSG00000128645,HOXD1
5987,ENSG00000128652,HOXD3
5988,ENSG00000128654,MTX2
5989,ENSG00000128655,PDE11A
5990,ENSG00000128656,CHN1
5991,ENSG00000128683,GAD1
5992,ENSG00000128694,OSGEPL1
5993,ENSG00000128699,ORMDL1
5994,ENSG00000128708,HAT1
5995,ENSG00000128709,HOXD9
5996,ENSG00000128710,HOXD10
5997,ENSG00000128713,HOXD11
5998,ENSG00000128714,HOXD13
5999,ENSG00000128731,HERC2
6000,ENSG00000128739,SNRPN
6001,ENSG00000128789,PSMG2
6002,ENSG00000128791,TWSG1
6003,ENSG00000128805,ARHGAP22
6004,ENSG00000128815,WDFY4
6005,ENSG00000128829,EIF2AK4
6006,ENSG00000128833,MYO5C
6007,ENSG00000128849,CGNL1
6008,ENSG00000128872,TMOD2
6009,ENSG00000128881,TTBK2
6010,ENSG00000128886,ELL3
6011,ENSG00000128891,CCDC32
6012,ENSG00000128908,INO80
6013,ENSG00000128915,ICE2
6014,ENSG00000128917,DLL4
6015,ENSG00000128918,ALDH1A2
6016,ENSG00000128923,MINDY2
6017,ENSG00000128928,IVD
6018,ENSG00000128944,KNSTRN
6019,ENSG00000128951,DUT
6020,ENSG00000128965,CHAC1
6021,ENSG00000128973,CLN6
6022,ENSG00000128989,ARPP19
6023,ENSG00000129003,VPS13C
6024,ENSG00000129007,CALML4
6025,ENSG00000129009,ISLR
6026,ENSG00000129028,THAP10
6027,ENSG00000129038,LOXL1
6028,ENSG00000129048,ACKR4
6029,ENSG00000129055,ANAPC13
6030,ENSG00000129071,MBD4
6031,ENSG00000129083,COPB1
6032,ENSG00000129084,PSMA1
6033,ENSG00000129103,SUMF2
6034,ENSG00000129116,PALLD
6035,ENSG00000129128,SPCS3
6036,ENSG00000129151,BBOX1
6037,ENSG00000129152,MYOD1
6038,ENSG00000129158,SERGEF
6039,ENSG00000129159,KCNC1
6040,ENSG00000129167,TPH1
6041,ENSG00000129170,CSRP3
6042,ENSG00000129173,E2F8
6043,ENSG00000129187,DCTD
6044,ENSG00000129194,SOX15
6045,ENSG00000129195,PIMREG
6046,ENSG00000129197,RPAIN
6047,ENSG00000129204,USP6
6048,ENSG00000129214,SHBG
6049,ENSG00000129219,PLD2
6050,ENSG00000129221,AIPL1
6051,ENSG00000129226,CD68
6052,ENSG00000129235,TXNDC17
6053,ENSG00000129244,ATP1B2
6054,ENSG00000129245,FXR2
6055,ENSG00000129250,KIF1C
6056,ENSG00000129255,MPDU1
6057,ENSG00000129292,PHF20L1
6058,ENSG00000129295,LRRC6
6059,ENSG00000129315,CCNT1
6060,ENSG00000129317,PUS7L
6061,ENSG00000129347,KRI1
6062,ENSG00000129351,ILF3
6063,ENSG00000129353,SLC44A2
6064,ENSG00000129354,AP1M2
6065,ENSG00000129355,CDKN2D
6066,ENSG00000129422,MTUS1
6067,ENSG00000129437,KLK14
6068,ENSG00000129450,SIGLEC9
6069,ENSG00000129451,KLK10
6070,ENSG00000129455,KLK8
6071,ENSG00000129460,NGDN
6072,ENSG00000129465,RIPK3
6073,ENSG00000129467,ADCY4
6074,ENSG00000129472,RAB2B
6075,ENSG00000129473,BCL2L2
6076,ENSG00000129474,AJUBA
6077,ENSG00000129480,DTD2
6078,ENSG00000129484,PARP2
6079,ENSG00000129493,HEATR5A
6080,ENSG00000129514,FOXA1
6081,ENSG00000129515,SNX6
6082,ENSG00000129518,EAPP
6083,ENSG00000129521,EGLN3
6084,ENSG00000129534,MIS18BP1
6085,ENSG00000129535,NRL
6086,ENSG00000129538,RNASE1
6087,ENSG00000129559,NEDD8
6088,ENSG00000129562,DAD1
6089,ENSG00000129566,TEP1
6090,ENSG00000129595,EPB41L4A
6091,ENSG00000129596,CDO1
6092,ENSG00000129625,REEP5
6093,ENSG00000129636,ITFG1
6094,ENSG00000129646,QRICH2
6095,ENSG00000129654,FOXJ1
6096,ENSG00000129657,SEC14L1
6097,ENSG00000129667,RHBDF2
6098,ENSG00000129673,AANAT
6099,ENSG00000129675,ARHGEF6
6100,ENSG00000129680,MAP7D3
6101,ENSG00000129682,FGF13
6102,ENSG00000129691,ASH2L
6103,ENSG00000129696,TTI2
6104,ENSG00000129744,ART1
6105,ENSG00000129749,CHRNA10
6106,ENSG00000129757,CDKN1C
6107,ENSG00000129810,SGO1
6108,ENSG00000129824,RPS4Y1
6109,ENSG00000129862,VCY1B
6110,ENSG00000129864,VCY
6111,ENSG00000129873,CDY2B
6112,ENSG00000129910,CDH15
6113,ENSG00000129911,KLF16
6114,ENSG00000129925,TMEM8A
6115,ENSG00000129932,DOHH
6116,ENSG00000129933,MAU2
6117,ENSG00000129946,SHC2
6118,ENSG00000129951,PLPPR3
6119,ENSG00000129965,INS-IGF2
6120,ENSG00000129968,ABHD17A
6121,ENSG00000129988,LBP
6122,ENSG00000129990,SYT5
6123,ENSG00000129991,TNNI3
6124,ENSG00000129993,CBFA2T3
6125,ENSG00000130005,GAMT
6126,ENSG00000130021,PUDP
6127,ENSG00000130023,ERMARD
6128,ENSG00000130024,PHF10
6129,ENSG00000130032,PRRG3
6130,ENSG00000130035,GALNT8
6131,ENSG00000130037,KCNA5
6132,ENSG00000130038,CRACR2A
6133,ENSG00000130045,NXNL2
6134,ENSG00000130052,STARD8
6135,ENSG00000130054,FAM155B
6136,ENSG00000130055,GDPD2
6137,ENSG00000130066,SAT1
6138,ENSG00000130119,GNL3L
6139,ENSG00000130147,SH3BP4
6140,ENSG00000130150,MOSPD2
6141,ENSG00000130158,DOCK6
6142,ENSG00000130159,ECSIT
6143,ENSG00000130164,LDLR
6144,ENSG00000130165,ELOF1
6145,ENSG00000130167,TSPAN16
6146,ENSG00000130173,ANGPTL8
6147,ENSG00000130175,PRKCSH
6148,ENSG00000130176,CNN1
6149,ENSG00000130177,CDC16
6150,ENSG00000130182,ZSCAN10
6151,ENSG00000130193,THEM6
6152,ENSG00000130202,NECTIN2
6153,ENSG00000130203,APOE
6154,ENSG00000130204,TOMM40
6155,ENSG00000130208,APOC1
6156,ENSG00000130222,GADD45G
6157,ENSG00000130224,LRCH2
6158,ENSG00000130226,DPP6
6159,ENSG00000130227,XPO7
6160,ENSG00000130234,ACE2
6161,ENSG00000130244,FAM98C
6162,ENSG00000130254,SAFB2
6163,ENSG00000130255,RPL36
6164,ENSG00000130270,ATP8B3
6165,ENSG00000130283,GDF1
6166,ENSG00000130287,NCAN
6167,ENSG00000130294,KIF1A
6168,ENSG00000130299,GTPBP3
6169,ENSG00000130300,PLVAP
6170,ENSG00000130303,BST2
6171,ENSG00000130304,SLC27A1
6172,ENSG00000130305,NSUN5
6173,ENSG00000130307,USHBP1
6174,ENSG00000130309,COLGALT1
6175,ENSG00000130311,DDA1
6176,ENSG00000130312,MRPL34
6177,ENSG00000130313,PGLS
6178,ENSG00000130332,LSM7
6179,ENSG00000130338,TULP4
6180,ENSG00000130340,SNX9
6181,ENSG00000130347,RTN4IP1
6182,ENSG00000130348,QRSL1
6183,ENSG00000130349,MTRES1
6184,ENSG00000130363,RSPH3
6185,ENSG00000130368,MAS1
6186,ENSG00000130377,ACSBG2
6187,ENSG00000130382,MLLT1
6188,ENSG00000130383,FUT5
6189,ENSG00000130385,BMP15
6190,ENSG00000130396,AFDN
6191,ENSG00000130402,ACTN4
6192,ENSG00000130413,STK33
6193,ENSG00000130414,NDUFA10
6194,ENSG00000130427,EPO
6195,ENSG00000130429,ARPC1B
6196,ENSG00000130433,CACNG6
6197,ENSG00000130449,ZSWIM6
6198,ENSG00000130475,FCHO1
6199,ENSG00000130477,UNC13A
6200,ENSG00000130479,MAP1S
6201,ENSG00000130487,KLHDC7B
6202,ENSG00000130508,PXDN
6203,ENSG00000130511,SSBP4
6204,ENSG00000130513,GDF15
6205,ENSG00000130517,PGPEP1
6206,ENSG00000130518,IQCN
6207,ENSG00000130520,LSM4
6208,ENSG00000130522,JUND
6209,ENSG00000130528,HRC
6210,ENSG00000130529,TRPM4
6211,ENSG00000130538,OR11H1
6212,ENSG00000130540,SULT4A1
6213,ENSG00000130544,ZNF557
6214,ENSG00000130545,CRB3
6215,ENSG00000130558,OLFM1
6216,ENSG00000130559,CAMSAP1
6217,ENSG00000130560,UBAC1
6218,ENSG00000130561,SAG
6219,ENSG00000130584,ZBTB46
6220,ENSG00000130589,HELZ2
6221,ENSG00000130590,SAMD10
6222,ENSG00000130592,LSP1
6223,ENSG00000130595,TNNT3
6224,ENSG00000130598,TNNI2
6225,ENSG00000130635,COL5A1
6226,ENSG00000130638,ATXN10
6227,ENSG00000130640,TUBGCP2
6228,ENSG00000130643,CALY
6229,ENSG00000130649,CYP2E1
6230,ENSG00000130653,PNPLA7
6231,ENSG00000130656,HBZ
6232,ENSG00000130669,PAK4
6233,ENSG00000130675,MNX1
6234,ENSG00000130684,ZNF337
6235,ENSG00000130695,CEP85
6236,ENSG00000130699,TAF4
6237,ENSG00000130700,GATA5
6238,ENSG00000130701,RBBP8NL
6239,ENSG00000130702,LAMA5
6240,ENSG00000130703,OSBPL2
6241,ENSG00000130706,ADRM1
6242,ENSG00000130707,ASS1
6243,ENSG00000130711,PRDM12
6244,ENSG00000130713,EXOSC2
6245,ENSG00000130714,POMT1
6246,ENSG00000130717,UCK1
6247,ENSG00000130720,FIBCD1
6248,ENSG00000130723,PRRC2B
6249,ENSG00000130724,CHMP2A
6250,ENSG00000130725,UBE2M
6251,ENSG00000130726,TRIM28
6252,ENSG00000130731,METTL26
6253,ENSG00000130733,YIPF2
6254,ENSG00000130734,ATG4D
6255,ENSG00000130741,EIF2S3
6256,ENSG00000130748,TMEM160
6257,ENSG00000130749,ZC3H4
6258,ENSG00000130751,NPAS1
6259,ENSG00000130755,GMFG
6260,ENSG00000130758,MAP3K10
6261,ENSG00000130762,ARHGEF16
6262,ENSG00000130764,LRRC47
6263,ENSG00000130766,SESN2
6264,ENSG00000130768,SMPDL3B
6265,ENSG00000130770,ATP5IF1
6266,ENSG00000130772,MED18
6267,ENSG00000130775,THEMIS2
6268,ENSG00000130779,CLIP1
6269,ENSG00000130783,CCDC62
6270,ENSG00000130787,HIP1R
6271,ENSG00000130803,ZNF317
6272,ENSG00000130810,PPAN
6273,ENSG00000130811,EIF3G
6274,ENSG00000130812,ANGPTL6
6275,ENSG00000130813,SHFL
6276,ENSG00000130816,DNMT1
6277,ENSG00000130818,ZNF426
6278,ENSG00000130821,SLC6A8
6279,ENSG00000130822,PNCK
6280,ENSG00000130826,DKC1
6281,ENSG00000130827,PLXNA3
6282,ENSG00000130829,DUSP9
6283,ENSG00000130830,MPP1
6284,ENSG00000130844,ZNF331
6285,ENSG00000130856,ZNF236
6286,ENSG00000130876,SLC7A10
6287,ENSG00000130881,LRP3
6288,ENSG00000130921,C12orf65
6289,ENSG00000130935,NOL11
6290,ENSG00000130939,UBE4B
6291,ENSG00000130940,CASZ1
6292,ENSG00000130943,PKDREJ
6293,ENSG00000130948,HSD17B3
6294,ENSG00000130950,NUTM2F
6295,ENSG00000130956,HABP4
6296,ENSG00000130957,FBP2
6297,ENSG00000130958,SLC35D2
6298,ENSG00000130962,PRRG1
6299,ENSG00000130985,UBA1
6300,ENSG00000130988,RGN
6301,ENSG00000130997,POLN
6302,ENSG00000131013,PPIL4
6303,ENSG00000131015,ULBP2
6304,ENSG00000131016,AKAP12
6305,ENSG00000131018,SYNE1
6306,ENSG00000131019,ULBP3
6307,ENSG00000131023,LATS1
6308,ENSG00000131037,EPS8L1
6309,ENSG00000131042,LILRB2
6310,ENSG00000131043,AAR2
6311,ENSG00000131044,TTLL9
6312,ENSG00000131050,BPIFA2
6313,ENSG00000131051,RBM39
6314,ENSG00000131055,COX4I2
6315,ENSG00000131059,BPIFA3
6316,ENSG00000131061,ZNF341
6317,ENSG00000131067,GGT7
6318,ENSG00000131068,DEFB118
6319,ENSG00000131069,ACSS2
6320,ENSG00000131080,EDA2R
6321,ENSG00000131089,ARHGEF9
6322,ENSG00000131094,C1QL1
6323,ENSG00000131095,GFAP
6324,ENSG00000131096,PYY
6325,ENSG00000131097,HIGD1B
6326,ENSG00000131100,ATP6V1E1
6327,ENSG00000131115,ZNF227
6328,ENSG00000131116,ZNF428
6329,ENSG00000131126,TEX101
6330,ENSG00000131127,ZNF141
6331,ENSG00000131142,CCL25
6332,ENSG00000131143,COX4I1
6333,ENSG00000131148,EMC8
6334,ENSG00000131149,GSE1
6335,ENSG00000131152,
6336,ENSG00000131153,GINS2
6337,ENSG00000131165,CHMP1A
6338,ENSG00000131171,SH3BGRL
6339,ENSG00000131174,COX7B
6340,ENSG00000131183,SLC34A1
6341,ENSG00000131187,F12
6342,ENSG00000131188,PRR7
6343,ENSG00000131196,NFATC1
6344,ENSG00000131203,IDO1
6345,ENSG00000131233,GJA9
6346,ENSG00000131236,CAP1
6347,ENSG00000131238,PPT1
6348,ENSG00000131242,RAB11FIP4
6349,ENSG00000131263,RLIM
6350,ENSG00000131264,CDX4
6351,ENSG00000131269,ABCB7
6352,ENSG00000131323,TRAF3
6353,ENSG00000131351,HAUS8
6354,ENSG00000131355,ADGRE3
6355,ENSG00000131368,MRPS25
6356,ENSG00000131370,SH3BP5
6357,ENSG00000131373,HACL1
6358,ENSG00000131374,TBC1D5
6359,ENSG00000131375,CAPN7
6360,ENSG00000131378,RFTN1
6361,ENSG00000131379,C3orf20
6362,ENSG00000131381,RBSN
6363,ENSG00000131386,GALNT15
6364,ENSG00000131389,SLC6A6
6365,ENSG00000131398,KCNC3
6366,ENSG00000131400,NAPSA
6367,ENSG00000131408,NR1H2
6368,ENSG00000131409,LRRC4B
6369,ENSG00000131435,PDLIM4
6370,ENSG00000131437,KIF3A
6371,ENSG00000131446,MGAT1
6372,ENSG00000131459,GFPT2
6373,ENSG00000131462,TUBG1
6374,ENSG00000131467,PSME3
6375,ENSG00000131469,RPL27
6376,ENSG00000131470,PSMC3IP
6377,ENSG00000131471,AOC3
6378,ENSG00000131473,ACLY
6379,ENSG00000131475,VPS25
6380,ENSG00000131477,RAMP2
6381,ENSG00000131480,AOC2
6382,ENSG00000131482,G6PC
6383,ENSG00000131495,NDUFA2
6384,ENSG00000131503,ANKHD1
6385,ENSG00000131504,DIAPH1
6386,ENSG00000131507,NDFIP1
6387,ENSG00000131508,UBE2D2
6388,ENSG00000131558,EXOC4
6389,ENSG00000131584,ACAP3
6390,ENSG00000131591,C1orf159
6391,ENSG00000131620,ANO1
6392,ENSG00000131626,PPFIA1
6393,ENSG00000131634,TMEM204
6394,ENSG00000131650,KREMEN2
6395,ENSG00000131652,THOC6
6396,ENSG00000131653,TRAF7
6397,ENSG00000131668,BARX1
6398,ENSG00000131669,NINJ1
6399,ENSG00000131686,CA6
6400,ENSG00000131697,NPHP4
6401,ENSG00000131711,MAP1B
6402,ENSG00000131721,RHOXF2
6403,ENSG00000131724,IL13RA1
6404,ENSG00000131725,WDR44
6405,ENSG00000131730,CKMT2
6406,ENSG00000131732,ZCCHC9
6407,ENSG00000131737,KRT34
6408,ENSG00000131738,KRT33B
6409,ENSG00000131746,TNS4
6410,ENSG00000131747,TOP2A
6411,ENSG00000131748,STARD3
6412,ENSG00000131759,RARA
6413,ENSG00000131771,PPP1R1B
6414,ENSG00000131773,KHDRBS3
6415,ENSG00000131778,CHD1L
6416,ENSG00000131779,PEX11B
6417,ENSG00000131781,FMO5
6418,ENSG00000131788,PIAS3
6419,ENSG00000131791,PRKAB2
6420,ENSG00000131808,FSHB
6421,ENSG00000131828,PDHA1
6422,ENSG00000131831,RAI2
6423,ENSG00000131844,MCCC2
6424,ENSG00000131845,ZNF304
6425,ENSG00000131848,ZSCAN5A
6426,ENSG00000131849,ZNF132
6427,ENSG00000131864,USP29
6428,ENSG00000131871,SELENOS
6429,ENSG00000131873,CHSY1
6430,ENSG00000131876,SNRPA1
6431,ENSG00000131899,LLGL1
6432,ENSG00000131910,NR0B2
6433,ENSG00000131914,LIN28A
6434,ENSG00000131931,THAP1
6435,ENSG00000131941,RHPN2
6436,ENSG00000131943,C19orf12
6437,ENSG00000131944,FAAP24
6438,ENSG00000131951,LRRC9
6439,ENSG00000131966,ACTR10
6440,ENSG00000131969,ABHD12B
6441,ENSG00000131979,GCH1
6442,ENSG00000131981,LGALS3
6443,ENSG00000132000,PODNL1
6444,ENSG00000132002,DNAJB1
6445,ENSG00000132003,ZSWIM4
6446,ENSG00000132004,FBXW9
6447,ENSG00000132005,RFX1
6448,ENSG00000132010,ZNF20
6449,ENSG00000132016,C19orf57
6450,ENSG00000132017,DCAF15
6451,ENSG00000132024,CC2D1A
6452,ENSG00000132026,RTBDN
6453,ENSG00000132031,MATN3
6454,ENSG00000132109,TRIM21
6455,ENSG00000132122,SPATA6
6456,ENSG00000132128,LRRC41
6457,ENSG00000132141,CCT6B
6458,ENSG00000132153,DHX30
6459,ENSG00000132155,RAF1
6460,ENSG00000132164,SLC6A11
6461,ENSG00000132170,PPARG
6462,ENSG00000132182,NUP210
6463,ENSG00000132185,FCRLA
6464,ENSG00000132196,HSD17B7
6465,ENSG00000132199,ENOSF1
6466,ENSG00000132205,EMILIN2
6467,ENSG00000132207,SLX1A
6468,ENSG00000132254,ARFIP2
6469,ENSG00000132256,TRIM5
6470,ENSG00000132259,CNGA4
6471,ENSG00000132274,TRIM22
6472,ENSG00000132275,RRP8
6473,ENSG00000132286,TIMM10B
6474,ENSG00000132294,EFR3A
6475,ENSG00000132297,HHLA1
6476,ENSG00000132300,PTCD3
6477,ENSG00000132305,IMMT
6478,ENSG00000132313,MRPL35
6479,ENSG00000132321,IQCA1
6480,ENSG00000132323,ILKAP
6481,ENSG00000132326,PER2
6482,ENSG00000132329,RAMP1
6483,ENSG00000132330,SCLY
6484,ENSG00000132334,PTPRE
6485,ENSG00000132341,RAN
6486,ENSG00000132356,PRKAA1
6487,ENSG00000132357,CARD6
6488,ENSG00000132359,RAP1GAP2
6489,ENSG00000132361,CLUH
6490,ENSG00000132376,INPP5K
6491,ENSG00000132382,MYBBP1A
6492,ENSG00000132383,RPA1
6493,ENSG00000132386,SERPINF1
6494,ENSG00000132388,UBE2G1
6495,ENSG00000132394,EEFSEC
6496,ENSG00000132405,TBC1D14
6497,ENSG00000132406,TMEM128
6498,ENSG00000132423,COQ3
6499,ENSG00000132424,PNISR
6500,ENSG00000132429,POPDC3
6501,ENSG00000132432,SEC61G
6502,ENSG00000132434,LANCL2
6503,ENSG00000132436,FIGNL1
6504,ENSG00000132437,DDC
6505,ENSG00000132446,FTHL17
6506,ENSG00000132463,GRSF1
6507,ENSG00000132464,ENAM
6508,ENSG00000132465,JCHAIN
6509,ENSG00000132466,ANKRD17
6510,ENSG00000132467,UTP3
6511,ENSG00000132470,ITGB4
6512,ENSG00000132471,WBP2
6513,ENSG00000132475,H3F3B
6514,ENSG00000132478,UNK
6515,ENSG00000132481,TRIM47
6516,ENSG00000132485,ZRANB2
6517,ENSG00000132507,EIF5A
6518,ENSG00000132510,KDM6B
6519,ENSG00000132514,CLEC10A
6520,ENSG00000132517,SLC52A1
6521,ENSG00000132518,GUCY2D
